OBJECTID,AspenRank,ACRES,Comment,Shape_STAr,Shape_STLe
"4883",S1,2.5178109,Vegetation,109677.62109400000,1626.96574280000
"4884",S1,1.3615793,Vegetation,59310.15625000000,962.45414137700
"4885",S1,0.1781338,Vegetation,7759.47851563000,483.39857870000
"4886",S1,2.1387437,Vegetation,93163.30273440000,2597.75890410000
"4887",S1,0.0124312,Vegetation,541.49804687500,109.53368973400
"4888",S1,1.7556605,Vegetation,76476.26367190000,1182.20949960000
"4889",S1,3.2926709,Vegetation,143431.46191400001,2333.76319282000
"4890",S1,1.4854625,Vegetation,64706.49023440000,1223.30295647000
"4891",S1,0.3249915,Vegetation,14156.57421880000,560.47919027600
"4892",S1,4.6008969,Vegetation,200414.27148400000,2647.44727024000
"4893",S1,0.0045419,Vegetation,197.84570312500,77.54675279360
"4894",S1,0.0013279,Vegetation,59.38671875000,81.52726891320
"4895",S1,1.3957305,Vegetation,60797.77636720000,990.86607252000
"4896",S1,0.4886884,Vegetation,21287.18261720000,817.17862615300
"4897",S1,1.9695021,Vegetation,85791.17187500000,1252.64698181000
"4898",S1,1.4038786,Vegetation,61152.70703130000,1495.63447005000
"4899",S1,0.0016890,Vegetation,73.57421875000,101.12666760200
"4900",S1,2.0344947,Vegetation,88622.23242190000,1730.25907734000
"4901",S1,0.2413222,Vegetation,10511.95312500000,402.39784069100
"4902",S1,0.0003254,Vegetation,14.17578125000,24.32363840510
"4903",S1,0.1413100,Vegetation,6155.43945313000,405.28237861000
"4904",S1,0.0777620,Vegetation,3387.30273438000,307.24542182300
"4905",S1,0.0360765,Vegetation,1571.48437500000,311.94068143300
"4906",S1,0.0001419,Vegetation,6.17968750000,28.60541965140
"4907",S1,0.0242062,Vegetation,1054.41894531000,178.61386095300
"4908",S1,0.0532781,Vegetation,2321.61914063000,502.06700793900
"4909",S1,0.3697221,Vegetation,16113.56738280000,788.94434962900
"4910",S1,2.6670428,Vegetation,116175.91503900000,2883.81994110000
"4911",S1,0.9572643,Vegetation,41701.56054690000,1047.06842386000
"4912",S1,0.0162246,Vegetation,706.73925781300,201.72513366900
"4913",S1,2.6858623,Vegetation,116995.69043000000,2123.85377688000
"4914",S1,0.0010123,Vegetation,44.09472656250,54.76789080520
"4915",S1,0.0073255,Vegetation,319.09570312500,92.47758234310
"4916",S1,0.0012114,Vegetation,52.76757812500,83.76459516130
"4917",S1,0.3725359,Vegetation,16227.59863280000,643.73090843600
"4918",S1,0.1905258,Vegetation,8299.26953125000,532.31362779800
"4919",S1,2.9196977,Vegetation,127182.49902300000,3076.11751331000
"4920",S1,0.5876769,Vegetation,25599.11523440000,944.13792831400
"4921",S1,0.3638321,Vegetation,15848.45898440000,578.96170664300
"4922",S1,0.0407190,Vegetation,1774.75781250000,184.43011351400
"4923",S1,0.4584642,Vegetation,19972.20117190000,1432.61221692000
"4924",S1,0.0160541,Vegetation,700.33984375000,176.67257172800
"4925",S1,0.1575862,Vegetation,6864.42675781000,387.89357253400
"4926",S1,0.0001297,Vegetation,5.65234375000,391.76044556200
"4927",S1,7.8042954,Vegetation,339953.74414099997,4924.06291795000
"4928",S1,0.1039898,Vegetation,4529.77441406000,278.30364878600
"4929",S1,0.7296451,Vegetation,31783.21289060000,834.59281179000
"4930",S1,0.0761712,Vegetation,3318.00585938000,245.85083789600
"4931",S1,2.6534140,Vegetation,115582.24707000000,2324.27778311000
"4932",S1,0.0737578,Vegetation,3214.35644531000,345.62430549800
"4933",S1,0.1992736,Vegetation,8680.35644531000,655.83796742900
"4934",S1,0.0416285,Vegetation,1813.33300781000,173.67087051000
"4935",S1,3.6398624,Vegetation,158560.92187500000,2357.65118002000
"4936",S1,9.3648156,Vegetation,407929.73242199997,4075.39828559000
"4937",S1,0.6906399,Vegetation,30084.15332030000,1203.77642209000
"4938",S1,0.0004561,Vegetation,19.86425781250,58.54283557210
"4939",S1,0.4685449,Vegetation,20409.73339840000,628.19713453500
"4940",S1,0.5181878,Vegetation,22572.16894530000,626.89829702600
"4941",S1,0.0000368,Vegetation,1.60156250000,9.66979013590
"4942",S1,0.0029614,Vegetation,128.99902343800,87.82582194980
"4943",S1,8.3388620,Vegetation,363243.29492199997,4363.08130312000
"4944",S1,0.0567643,Vegetation,2472.64257813000,204.18774940700
"4945",S1,0.1531424,Vegetation,6670.86035156000,837.17584009300
"4946",S1,0.0222516,Vegetation,969.27636718800,131.56269411800
"4947",S1,0.1331099,Vegetation,5798.24609375000,397.08718317300
"4948",S1,0.0016676,Vegetation,72.63964843750,92.30440481210
"4949",S1,0.4764023,Vegetation,20752.01269530000,635.97409691300
"4950",S1,0.1169321,Vegetation,5093.54199219000,353.22666979800
"4951",S1,0.3095317,Vegetation,13483.14746090000,500.12869755600
"4952",S1,4.1528733,Vegetation,180898.43261700001,3387.49371257000
"4953",S1,5.2926272,Vegetation,230545.91992200000,3113.28203056000
"4954",S1,1.9343399,Vegetation,84259.50781250000,1646.80047263000
"4955",S1,0.0028995,Vegetation,126.30175781300,80.66619413250
"4956",S1,5.1757134,Vegetation,225453.19628900001,2097.64166341000
"4957",S1,1.4583577,Vegetation,63525.81054690000,1571.90416522000
"4958",S1,0.5145420,Vegetation,22413.35937500000,764.04966782200
"4959",S1,1.8917922,Vegetation,82406.13378910000,1809.43002550000
"4960",S1,0.1292229,Vegetation,5631.12890625000,834.42313348300
"4961",S1,0.0626821,Vegetation,2730.42187500000,399.19018295400
"4962",S1,0.2027186,Vegetation,8830.38574219000,417.30333620600
"4963",S1,0.6373417,Vegetation,27762.49609380000,775.98216862000
"4964",S1,1.3457781,Vegetation,58621.86328130000,1365.32602766000
"4965",S1,1.0629204,Vegetation,46300.62890630000,867.36365364000
"4966",S1,0.9933681,Vegetation,43270.94140630000,1413.81208491000
"4967",S1,0.0183167,Vegetation,797.87304687500,195.22255237100
"4968",S1,0.5223666,Vegetation,22754.19433590000,1214.41919752000
"4969",S1,1.3885516,Vegetation,60485.06738280000,1067.74882866000
"4970",S1,2.6416504,Vegetation,115088.42187500000,3315.47848705000
"4971",S1,1.2246065,Vegetation,53343.64746090000,1022.39389611000
"4972",S1,12.4733718,Vegetation,543337.90820299997,4203.69429997000
"4973",S1,0.0045418,Vegetation,197.83886718800,65.30483571760
"4974",S1,6.7313500,Vegetation,293216.42968800000,4228.87732103000
"4975",S1,0.4894471,Vegetation,21323.16113280000,702.67304214200
"4976",S1,0.9653379,Vegetation,42052.61718750000,1653.36622764000
"4977",S1,2.0482040,Vegetation,89219.40917970000,1338.27005301000
"4978",S1,0.0672458,Vegetation,2929.21679688000,302.73252201400
"4979",S1,1.6558548,Vegetation,72128.74609380000,1245.93490833000
"4980",S1,0.0871127,Vegetation,3794.61816406000,299.45387729400
"4981",S1,1.5937894,Vegetation,69425.18750000000,2061.13793662000
"4982",S1,0.0092015,Vegetation,400.81542968800,126.58175759800
"4983",S1,0.0077955,Vegetation,339.56835937500,150.77266860100
"4984",S1,6.0835710,Vegetation,265001.87890600000,4096.74864666000
"4985",S1,1.5333401,Vegetation,66792.02734380000,1327.84486708000
"4986",S1,0.3827402,Vegetation,16673.85253910000,590.38118140400
"4987",S1,0.0052005,Vegetation,226.53417968800,93.59354875350
"4988",S1,0.0463284,Vegetation,2018.05859375000,258.41495186300
"4989",S1,2.3121130,Vegetation,100715.23828100000,1722.21827120000
"4990",S1,7.4424250,Vegetation,324190.73730500002,4868.36221204000
"4991",S1,21.0760827,Vegetation,918070.50292999996,8195.65690505000
"4992",S1,0.2343060,Vegetation,10206.32910160000,578.41466524600
"4993",S1,2.6391446,Vegetation,114960.67773400000,3500.41299463000
"4994",S1,0.2497702,Vegetation,10879.94628910000,487.56761426300
"4995",S1,2.1412036,Vegetation,93278.25585940000,2291.23293851000
"4996",S1,1.9604480,Vegetation,85396.77246090000,1484.52407247000
"4997",S1,0.0000944,Vegetation,4.11132812500,18.01398730360
"4998",S1,0.0010512,Vegetation,45.78808593750,84.63324813360
"4999",S1,0.0299689,Vegetation,1306.09667969000,177.00341876400
"5000",S1,0.0035654,Vegetation,155.31054687500,139.20185894100
"5001",S1,7.8087764,Vegetation,340148.94043000002,4253.32938243000
"5002",S1,0.4054852,Vegetation,17662.87890630000,654.24551763900
"5003",S1,1.3458345,Vegetation,58624.31738280000,1178.60002017000
"5004",S1,0.5612733,Vegetation,24448.96679690000,1114.77979901000
"5005",S1,1.3809288,Vegetation,60153.01953130000,1551.03378568000
"5006",S1,0.1501443,Vegetation,6541.79785156000,468.56430925200
"5007",S1,5.2350284,Vegetation,228036.95117200000,3264.04525896000
"5008",S1,0.0088004,Vegetation,383.34667968800,171.28254148500
"5009",S1,0.0001117,Vegetation,4.86621093750,22.80213749750
"5010",S1,3.1864313,Vegetation,138800.39550799999,2510.77572546000
"5011",S1,8.0535870,Vegetation,350812.87695300003,4699.60279386000
"5012",S1,0.0729739,Vegetation,3178.72949219000,254.58880693400
"5013",S1,2.1733747,Vegetation,94671.82226560000,1963.68031750000
"5014",S1,0.5326056,Vegetation,23201.85253910000,1382.10940135000
"5015",S1,0.1345824,Vegetation,5864.03027344000,371.91690546000
"5016",S1,0.0005958,Vegetation,25.95117187500,22.65799214490
"5017",S1,1.1027632,Vegetation,48036.17382810000,1442.73992268000
"5018",S1,0.4439320,Vegetation,19337.59667970000,704.14044862800
"5019",S1,1.1364850,Vegetation,49505.08789060000,1307.51337572000
"5020",S1,1.1447189,Vegetation,49863.75488280000,1410.22407183000
"5021",S1,6.0107009,Vegetation,261825.14355499999,3722.85881035000
"5022",S1,1.3024976,Vegetation,56742.24218750000,1986.95648864000
"5023",S1,0.2476624,Vegetation,10793.17382810000,639.73149204000
"5024",S1,11.8346580,Vegetation,515515.63671900000,7427.65891724000
"5025",S1,0.5955960,Vegetation,25944.05468750000,659.16802810200
"5026",S1,0.0505590,Vegetation,2202.34375000000,353.46862163700
"5027",S1,0.1034409,Vegetation,4509.76660156000,300.81313574500
"5028",S1,1.6240651,Vegetation,70745.34667970000,1634.25381912000
"5029",S1,0.0964906,Vegetation,4203.11523438000,376.69942663000
"5030",S1,0.2639846,Vegetation,11499.12011720000,530.97044244300
"5031",S1,0.2802747,Vegetation,12208.71582030000,542.59456940800
"5032",S1,6.6786493,Vegetation,290920.79687500000,3876.92479221000
"5033",S1,1.5344413,Vegetation,66840.02832030000,1544.36663106000
"5034",S1,8.6804584,Vegetation,378119.26757800003,10395.28935820000
"5035",S1,0.0672183,Vegetation,2928.01953125000,386.26609782500
"5036",S1,1.3171385,Vegetation,57374.32324220000,1551.60626719000
"5037",S1,2.3732977,Vegetation,103380.43261700000,2242.54059491000
"5038",S1,2.6209365,Vegetation,114167.54003900000,2290.49362929000
"5039",S1,0.6354338,Vegetation,27679.38476560000,806.44717665100
"5040",S1,3.4058501,Vegetation,148359.81835900000,2392.05756559000
"5041",S1,1.0701809,Vegetation,46616.89648440000,987.28288870100
"5042",S1,0.8838969,Vegetation,38502.39453130000,840.86077682500
"5043",S1,2.1632549,Vegetation,94231.00683590000,1393.11622643000
"5044",S1,0.0542603,Vegetation,2363.57226563000,265.45025933400
"5045",S1,0.0770272,Vegetation,3356.84472656000,278.97294377500
"5046",S1,0.1403567,Vegetation,6113.91503906000,339.45290314800
"5047",S1,0.1142761,Vegetation,4977.84667969000,297.46432860400
"5048",S1,0.0581599,Vegetation,2533.43457031000,297.49761988000
"5049",S1,1.9890511,Vegetation,86642.71875000000,2254.51814959000
"5050",S1,1.4522245,Vegetation,63258.64453130000,1151.38625340000
"5051",S1,1.6469998,Vegetation,71743.02734380000,1211.49333044000
"5052",S1,0.8722441,Vegetation,37994.79980470000,1207.35715164000
"5053",S1,0.2569872,Vegetation,11194.31640630000,595.84987513100
"5054",S1,1.3948385,Vegetation,60758.92089840000,1097.83677239000
"5055",S1,0.1463887,Vegetation,6376.66601563000,380.20233442400
"5056",S1,0.1671411,Vegetation,7280.63964844000,342.90562872100
"5057",S1,0.8422193,Vegetation,36686.93066410000,1099.91635977000
"5058",S1,1.6900340,Vegetation,73617.58886720000,2186.38908686000
"5059",S1,0.0073174,Vegetation,318.74707031300,83.08581993180
"5060",S1,2.5503657,Vegetation,111093.48925800000,1809.75435653000
"5061",S1,3.0384053,Vegetation,132352.40429700000,2442.91684256000
"5062",S2,0.2182939,Vegetation,9508.84667969000,515.49531537600
"5063",S2,0.0650138,Vegetation,2831.99121094000,307.99429520700
"5064",S2,0.6009382,Vegetation,26176.76074220000,886.88606299000
"5065",S2,0.0033321,Vegetation,145.14355468800,123.25671958500
"5066",S2,0.2412513,Vegetation,10508.86718750000,659.10784103100
"5067",S2,0.4862967,Vegetation,21183.00292970000,647.21604008400
"5068",S2,12.8967570,Vegetation,561780.49121100002,6701.37806030000
"5069",S2,3.5520905,Vegetation,154728.44238299999,2246.58882008000
"5070",S2,0.6598149,Vegetation,28744.38378910000,1384.41800357000
"5071",S2,0.8832796,Vegetation,38477.05664060000,898.27592487900
"5072",S2,0.0042790,Vegetation,186.39257812500,147.15554877100
"5073",S2,0.6192709,Vegetation,26975.33398440000,1141.87191536000
"5074",S2,18.9707527,Vegetation,826362.69238300005,8620.85602705000
"5075",S2,2.1388909,Vegetation,93169.71582030000,1392.70252378000
"5076",S2,0.0139646,Vegetation,608.29589843800,124.47335626400
"5077",S2,0.1093270,Vegetation,4762.26367188000,456.06857807900
"5078",S2,0.0184526,Vegetation,803.79199218800,835.08087041400
"5079",S2,0.0010514,Vegetation,45.79785156250,63.74884964750
"5080",S2,0.0002264,Vegetation,9.86035156250,84.60491121470
"5081",S2,2.9840314,Vegetation,129983.88671900000,1873.61143653000
"5082",S2,0.0081685,Vegetation,355.81738281300,241.17159398800
"5083",S2,0.0007995,Vegetation,34.82324218750,46.31980895770
"5084",S2,84.8923777,Vegetation,3697909.11230000015,33891.58587210000
"5085",S2,0.0004577,Vegetation,19.93554687500,34.53152616270
"5086",S2,1.6202784,Vegetation,70579.04003910000,1161.41248381000
"5087",S2,0.0098660,Vegetation,429.75878906300,172.63461859800
"5088",S2,1.2320452,Vegetation,53667.67285160000,1361.32188637000
"5089",S2,0.1356093,Vegetation,5907.11816406000,450.19754523400
"5090",S2,0.7811402,Vegetation,34026.32910160000,899.60996630100
"5091",S2,0.0676137,Vegetation,2945.24121094000,283.00563684800
"5092",S2,0.5390359,Vegetation,23480.30761720000,734.51422959500
"5093",S2,1.9805330,Vegetation,86271.67871090000,1622.16602469000
"5094",S2,5.7938103,Vegetation,252382.83496099999,3416.12944486000
"5095",S2,0.2295620,Vegetation,9999.67578125000,481.36771606500
"5096",S2,0.0002457,Vegetation,10.70312500000,33.20473780930
"5097",S2,1.2688778,Vegetation,55272.09375000000,1492.70401801000
"5098",S2,1.1283207,Vegetation,49149.45312500000,1026.46390418000
"5099",S2,0.0085576,Vegetation,372.76757812500,121.78133268800
"5100",S2,0.9544342,Vegetation,41574.98632810000,1030.42572029000
"5101",S2,5.5675946,Vegetation,242531.74609400000,2369.19684395000
"5102",S2,25.1072935,Vegetation,1093669.32129000011,16207.23411680000
"5103",S2,8.0455974,Vegetation,350474.79003899998,2743.46092836000
"5104",S2,0.0302403,Vegetation,1317.26074219000,195.13254755300
"5105",S2,5.7376691,Vegetation,249931.86132800000,2929.85475375000
"5106",S2,4.7362486,Vegetation,206310.16992200000,2293.44393370000
"5107",S2,9.7906832,Vegetation,426500.30956999998,4037.78304109000
"5108",S2,0.2750295,Vegetation,11980.24609380000,532.50554586100
"5109",S2,0.0053306,Vegetation,232.19921875000,93.17125517950
"5110",S2,3.9714591,Vegetation,172996.06738299999,2309.95857827000
"5111",S2,2.4707483,Vegetation,107625.36425800000,2094.27794282000
"5112",S2,1.0150118,Vegetation,44213.73925780000,1335.65878414000
"5113",S2,0.6103081,Vegetation,26584.91601560000,792.91383977400
"5114",S2,0.0001347,Vegetation,5.86816406250,11.40529723830
"5115",S2,0.0817736,Vegetation,3562.04394531000,293.52578909600
"5116",S2,0.0039913,Vegetation,173.86132812500,274.68006683900
"5117",S2,33.1106324,Vegetation,1442293.37500000000,10779.13181720000
"5118",S2,43.6105532,Vegetation,1899679.84473000001,10222.60019240000
"5119",S2,0.0044429,Vegetation,193.53125000000,105.55113067000
"5120",S2,20.1576579,Vegetation,878071.66113300005,7144.65393216000
"5121",S2,0.9738972,Vegetation,42422.79199220000,1028.27906487000
"5122",S2,3.2176121,Vegetation,140158.62109400000,2067.21261817000
"5123",S2,4.4083255,Vegetation,192035.41503900001,1998.37468488000
"5124",S2,0.1052327,Vegetation,4583.91796875000,399.30035330200
"5125",S2,75.6595984,Vegetation,3295749.61426000018,26329.56118300000
"5126",S2,0.6994968,Vegetation,30469.95703130000,922.80866390200
"5127",S2,3.2726744,Vegetation,142557.12304700000,1714.34123878000
"5128",S2,13.6797135,Vegetation,595896.37304700003,5670.90299449000
"5129",S2,0.0794592,Vegetation,3461.22460938000,535.48688817400
"5130",S2,0.6617966,Vegetation,28827.74902340000,1025.15701450000
"5131",S2,17.6014863,Vegetation,766717.67675800005,6835.62000630000
"5132",S2,0.0158763,Vegetation,691.56835937500,150.59070533700
"5133",S2,0.0000202,Vegetation,0.87988281250,15.49393247640
"5134",S2,0.0001099,Vegetation,4.78710937500,89.09194761230
"5135",S2,0.0000266,Vegetation,1.15722656250,27.66404710310
"5136",S2,0.7347951,Vegetation,32007.54687500000,712.20673714200
"5137",S2,2.5358493,Vegetation,110461.15234400000,2218.72310824000
"5138",S2,1.7817695,Vegetation,77613.57226560000,1324.86848805000
"5139",S2,0.6697185,Vegetation,29172.82226560000,943.39570665100
"5140",S2,0.2132672,Vegetation,9289.88769531000,750.49654441200
"5141",S2,0.0076841,Vegetation,334.71679687500,180.77567122000
"5142",S2,0.0003901,Vegetation,16.99023437500,65.74036885120
"5143",S2,0.2505989,Vegetation,10916.04687500000,465.12778889400
"5144",S2,0.1610447,Vegetation,7017.03222656000,788.19359317200
"5145",S2,0.0210373,Vegetation,916.38476562500,193.50183736500
"5146",S2,0.0217576,Vegetation,947.75683593800,295.89064059900
"5147",S2,0.0039844,Vegetation,173.55859375000,88.61258246270
"5148",S2,2.7485956,Vegetation,119728.34960900000,2371.21989290000
"5149",S2,2.6297869,Vegetation,114553.05859400000,3323.42733781000
"5150",S2,2.3678577,Vegetation,103143.46875000000,2075.11347178000
"5151",S2,23.5147863,Vegetation,1024299.99511999998,5110.49427251000
"5152",S2,1.4579765,Vegetation,63509.20605470000,1254.15396906000
"5153",S2,6.0417805,Vegetation,263178.90918000002,2766.15689839000
"5154",S2,1.4859146,Vegetation,64726.17773440000,1063.89438626000
"5155",S2,97.0283792,Vegetation,4226593.74120999966,15003.24467020000
"5156",S2,67.5513081,Vegetation,2942525.50194999995,16010.33634980000
"5157",S2,9.1581028,Vegetation,398931.87500000000,3483.07210127000
"5158",S2,0.0042788,Vegetation,186.38281250000,66.22694079740
"5159",S2,0.0585101,Vegetation,2548.68652344000,304.17927972800
"5160",S2,1.0337248,Vegetation,45033.63964840000,1617.91994294000
"5161",S2,1.6972738,Vegetation,73933.23144530000,1634.50623653000
"5162",S2,0.0141755,Vegetation,617.48144531300,138.87185721200
"5163",S2,5.7865175,Vegetation,252065.64355499999,4482.86661774000
"5164",S2,4.0103019,Vegetation,174688.05078100000,2178.31862103000
"5165",S2,0.0020364,Vegetation,88.70703125000,58.04825322770
"5166",S2,117.7885009,Vegetation,5130901.50585999992,23013.51707200000
"5167",S2,0.0603623,Vegetation,2629.36914063000,281.15216006500
"5168",S2,2.5678334,Vegetation,111854.37011700000,3239.79891344000
"5169",S2,8.2870456,Vegetation,360982.26660199999,6328.65130421000
"5170",S2,0.1872858,Vegetation,8159.25781250000,573.44826780000
"5171",S2,2.5508644,Vegetation,111115.20410200000,3449.45366152000
"5172",S2,2.4281536,Vegetation,105769.94628900000,1806.23592968000
"5173",S2,0.4187706,Vegetation,18241.57519530000,1294.10932027000
"5174",S2,0.0004006,Vegetation,17.45214843750,54.32785253740
"5175",S2,0.0559891,Vegetation,2438.87890625000,257.98512108800
"5176",S2,0.0024042,Vegetation,104.72753906300,271.91491641500
"5177",S2,0.0012255,Vegetation,53.38183593750,89.27348647100
"5178",S2,2.1771064,Vegetation,94838.15917970000,2386.11747682000
"5179",S2,0.7438371,Vegetation,32407.30761720000,1873.78501522000
"5180",S2,0.1528999,Vegetation,6660.29492188000,416.70648518100
"5181",S2,0.6403746,Vegetation,27894.60839840000,636.42776893400
"5182",S2,0.8712913,Vegetation,37953.29589840000,828.69980602900
"5183",S2,0.0010402,Vegetation,45.31445312500,162.96270829800
"5184",S2,0.1638123,Vegetation,7135.63671875000,521.04063921500
"5185",S2,4.2525903,Vegetation,185248.12695300000,3156.89731364000
"5186",S2,0.1390890,Vegetation,6058.69238281000,424.46919897500
"5187",S2,5.7002637,Vegetation,248302.49511700001,2273.74184231000
"5188",S2,3.8414386,Vegetation,167332.39062500000,2094.45835496000
"5189",S2,0.1071852,Vegetation,4668.97070313000,397.95609436000
"5190",S2,0.1250404,Vegetation,5446.73925781000,304.73492451200
"5191",S2,7.2362139,Vegetation,315218.46679699997,4103.52373609000
"5192",S2,0.3522138,Vegetation,15345.73046880000,615.55990634400
"5193",S2,2.3573664,Vegetation,102689.54199200000,2061.50425445000
"5194",S2,13.9336479,Vegetation,606947.27539099997,4814.18913067000
"5195",S2,0.0894908,Vegetation,3898.20507813000,318.81786477100
"5196",S2,0.4814902,Vegetation,20973.62695310000,780.25829564300
"5197",S2,0.0933453,Vegetation,4066.10546875000,265.75998281400
"5198",S2,0.0001960,Vegetation,8.53710937500,24.29825210480
"5199",S2,0.9478729,Vegetation,41289.17871090000,961.02954968100
"5200",S2,0.1205953,Vegetation,5253.11035156000,391.93163562500
"5201",S2,0.5807404,Vegetation,25296.94824220000,700.20002969800
"5202",S2,4.6028324,Vegetation,200498.57617200000,2077.75806803000
"5203",S2,0.0165976,Vegetation,722.98632812500,207.48206748000
"5204",S2,2.6860000,Vegetation,117001.69140600000,1850.59809139000
"5205",S2,5.4317194,Vegetation,236626.14843800000,2613.64504338000
"5206",S2,3.8670300,Vegetation,168447.15039100000,2231.46454793000
"5207",S2,1.1071522,Vegetation,48232.40332030000,1476.56495309000
"5208",S2,1.5589305,Vegetation,67906.74218750000,1253.89945655000
"5209",S2,1.7851267,Vegetation,77759.80566410000,1093.14923245000
"5210",S2,0.8942485,Vegetation,38953.30957030000,787.31624295100
"5211",S2,0.0431240,Vegetation,1879.89062500000,229.86586180800
"5212",S2,1.6763123,Vegetation,73019.87402340000,1060.22821475000
"5213",S2,14.7680028,Vegetation,643291.63183600002,3958.77089091000
"5214",S2,0.4416758,Vegetation,19239.32324220000,1101.20458440000
"5215",S2,0.0766319,Vegetation,3338.06933594000,229.83540387400
"5216",S2,0.0614936,Vegetation,2678.65039063000,293.77484752600
"5217",S2,0.0002807,Vegetation,12.22851562500,19.72848442800
"5218",S2,0.0314813,Vegetation,1371.32128906000,216.79627821200
"5219",S2,107.8944881,Vegetation,4699865.09473000001,15387.42890500000
"5220",S2,14.0837330,Vegetation,613490.77343800000,4670.87883692000
"5221",S2,18.8336597,Vegetation,820401.83203100006,6343.54077535000
"5222",S2,0.0017616,Vegetation,76.73437500000,243.46256418500
"5223",S2,5.8091809,Vegetation,253046.90917999999,3044.23221421000
"5224",S2,0.4432451,Vegetation,19310.80664060000,743.80408999500
"5225",S2,39.5132519,Vegetation,1721202.61914000008,7248.82979589000
"5226",S2,0.5413840,Vegetation,23582.59179690000,1117.09205382000
"5227",S2,0.3047238,Vegetation,13273.71191410000,739.53301325000
"5228",S2,28.0998228,Vegetation,1224039.03417999996,6780.79629495000
"5229",S2,12.1976256,Vegetation,531326.44726599997,5879.68889876000
"5230",S2,1.5704504,Vegetation,68411.12402340000,1793.48499498000
"5231",S2,0.0298285,Vegetation,1299.32519531000,280.86430093600
"5232",S2,0.3021044,Vegetation,13159.61621090000,654.22710431400
"5233",S2,0.1681180,Vegetation,7323.18945313000,705.18966665500
"5234",S2,2.1449421,Vegetation,93433.30175780000,1727.61360141000
"5235",S2,2.8814077,Vegetation,125525.00097700000,2763.72295849000
"5236",S2,4.1771040,Vegetation,181955.13085900000,2077.34031562000
"5237",S2,0.0132432,Vegetation,576.87207031300,252.27103180100
"5238",S2,0.4497654,Vegetation,19591.70312500000,611.50012381300
"5239",S2,14.2678861,Vegetation,621506.63378899998,6207.44474079000
"5240",S2,2.3840453,Vegetation,103861.09570300000,2302.48059184000
"5241",S2,2.3017697,Vegetation,100264.68652300000,1642.26758410000
"5242",S2,0.0236906,Vegetation,1031.95898438000,179.44549072000
"5243",S2,3.2690146,Vegetation,142397.70019500001,2701.18038448000
"5244",S2,1.2866408,Vegetation,56047.70898440000,1459.77127114000
"5245",S2,6.5964689,Vegetation,287356.49706999998,4375.48598176000
"5246",S2,1.1963737,Vegetation,52113.82910160000,2097.34732812000
"5247",S2,3.2826339,Vegetation,142990.95898400000,1682.31512328000
"5248",S2,0.6314570,Vegetation,27506.15527340000,884.87739385600
"5249",S2,0.4064348,Vegetation,17710.74023440000,630.56440507500
"5250",S2,1.5931892,Vegetation,69399.04394530000,1294.54894793000
"5251",S2,1.8511165,Vegetation,80634.31250000000,1306.07397602000
"5252",S2,1.2799759,Vegetation,55755.52832030000,1144.70558788000
"5253",S2,0.9768381,Vegetation,42558.98632810000,1500.02421509000
"5254",S2,0.0001668,Vegetation,7.26562500000,23.19057315670
"5255",S2,0.0516704,Vegetation,2250.75390625000,295.54804196500
"5256",S2,6.0309361,Vegetation,262706.52636700001,3079.86070173000
"5257",S2,0.5849993,Vegetation,25482.46582030000,797.48342272000
"5258",S2,0.0605490,Vegetation,2637.50292969000,296.89263672800
"5259",S2,0.0000074,Vegetation,0.32324218750,4.30760381167
"5260",S2,0.8790030,Vegetation,38289.21679690000,1087.12499343000
"5261",S2,0.8001708,Vegetation,34855.30175780000,835.83175504800
"5262",S2,1.8851913,Vegetation,82118.60644530000,1958.40767422000
"5263",S2,0.0274981,Vegetation,1197.81738281000,199.01985392100
"5264",S2,0.1016889,Vegetation,4429.57031250000,262.06075704000
"5265",S2,12.3854210,Vegetation,539520.71777300001,7105.04484583000
"5266",S2,0.4616306,Vegetation,20108.65429690000,863.59089089000
"5267",S2,11.7678331,Vegetation,512613.15331999998,3468.22952125000
"5268",S2,1.4352308,Vegetation,62521.27636720000,1428.47486402000
"5269",S2,0.8408115,Vegetation,36625.60351560000,829.99105838500
"5270",S2,0.0699435,Vegetation,3046.72753906000,360.68561071700
"5271",S2,0.7313023,Vegetation,31855.40039060000,862.79317490500
"5272",S2,1.5494781,Vegetation,67497.88964840000,1545.05593185000
"5273",S2,64.9203029,Vegetation,2827944.81542999996,16194.37346270000
"5274",S2,0.1251314,Vegetation,5450.70117188000,477.81021057200
"5275",S2,0.7376669,Vegetation,32132.63964840000,877.66197888000
"5276",S2,14.9707494,Vegetation,652127.99511699995,3868.40605741000
"5277",S2,0.0189249,Vegetation,824.36523437500,275.14439067000
"5278",S2,0.0060977,Vegetation,265.61425781300,83.43232510230
"5279",S2,5.6343513,Vegetation,245431.36035199999,4667.26141174000
"5280",S2,74.3079286,Vegetation,3236869.38964999979,12267.29836390000
"5281",S2,0.0046025,Vegetation,200.48437500000,231.15504957000
"5282",S2,1.8836757,Vegetation,82052.58593750000,1533.39375917000
"5283",S2,0.5151024,Vegetation,22437.76953130000,735.11294099200
"5284",S2,1.6591154,Vegetation,72270.77343750000,2055.05668668000
"5285",S2,160.8519187,Vegetation,7006708.94433999993,37527.76171520000
"5286",S2,0.0000791,Vegetation,3.44531250000,8.81785895346
"5287",S2,5.7113672,Vegetation,248795.73339800001,2727.18724280000
"5288",S2,0.0123429,Vegetation,537.65527343800,185.22133309300
